Name,Anné de crétion,Chiffre affaires,Collaborateur,Siège,Activité,Presentation,Website,Skills,Linkedin,Twitter,Facebook,Others,Url,links
Datalake,2017,"
 Non renseigné
","
 20 - 99
","
 Non renseigné
","
 ESN
"," Datalake est une société de services et d’ingénierie en informatique, experte dans le domaine des nouvelles technologies (Data Science, BigData, Cloud, DevOps, Systèmes et réseaux, Production et support client).Nous proposons à nos clients des ressources pour leurs accompagner dans la réalisation de leurs projets. ",https://datalake.fr/,,,,,,https://www.free-work.com/fr/companies/datalake-1,https://www.free-work.com/fr/companies/datalake-1
Tplus,2015,"
 Non renseigné
","
 < 20
","
 Paris, France
","
 ESN
"," ESN basé à Paris,T+ accompagne ses clients autour d’expertises métiers et de solutions IT. •	Transformation digitale•	Performance du SI•	Pilotage des environnements utilisateurs•	Mise en place de solutions IT•	Expertise SAP•	Développement d’applications autours des nouvelles technologie•	Infrastructure 0 offre d’emploi en ligne 0 offre de mission en ligne",https://www.tpluss.com,,,,,,https://www.free-work.com/fr/companies/tplus,https://www.free-work.com/fr/companies/tplus
FENYX Consult,2017,"
 Non renseigné
","
 20 - 99
","
 Valbonne, Provence-Alpes-Côte d'Azur
","
 ESN
", La société d'ingénierie FENYX Consult est une jeune société de conseil en transformation digitale et en nouvelles technologies.Notre passion pour les technologies du numérique et leurs domaines d’applications nous ouvrent de nombreux challenges. 0 offre d’emploi en ligne 0 offre de mission en ligne,https://www.fenyx.fr,,,,,,https://www.free-work.com/fr/companies/fenyx-consult,https://www.free-work.com/fr/companies/fenyx-consult
SooIT,Non renseigné,"
 Non renseigné
","
 20 - 99
","
 Suresnes, Île-de-France
","
 ESN
"," Nous sommes une société à taille humaine proche de ses 40 collaborateurs. Notre positionnement sur le marché permet une montée en compétence rapide de nos collaborateurs, à travers nos formations internes, nos présentations techniques mensuelles et les stacks technologiques riches de nos projets. 0 offre d’emploi en ligne 0 offre de mission en ligne",,,,,,,https://www.free-work.com/fr/companies/sooit,https://www.free-work.com/fr/companies/sooit
PointRD,2016,"
 Non renseigné
","
 20 - 99
","
 Paris, France
","
 Editeur de logiciels
"," RecrutementLa clé pour trouver la bonne ressource est d'avoir une bonne compréhension des besoins IT. C'est pourquoi notre équipe est composée de spécialistes dans les différents domaines de l'IT.AccompagnementDes talents et des experts vous accompagnent pour vous encadrer pendant votre parcours professionnelle. Leurs compétences techniques ou encore leur expériences professionnelles vous permettront de monter en compétencesProjetsNous pouvons réaliser vos projets, en y mettant les meilleures ressources. Notre processus de recrutement est basé sur des tests poussés 0 offre d’emploi en ligne 0 offre de mission en ligne",https://www.pointrd.fr,,,,,,https://www.free-work.com/fr/companies/pointrd,https://www.free-work.com/fr/companies/pointrd
Clostera,2017,"
 Non renseigné
","
 20 - 99
","
 Paris, France
","
 ESN
"," « Innover, c'est savoir abandonner des milliers de bonnes idées », Steve JobsSociété de Consulting IT résolument tournée vers l’innovation et l’expertise technologique, CLOSTERA place le bien-être de ses CONSULTANTS au cœur de la stratégie de réussite des projets IT sur lesquels nous intervenons au travers d’une approche « employee centric ».Nos domaines d’intervention : •	Cloud Consulting & Gestion des services d’infrastructures IT (SDM) ; •	RPA, Excellence opérationnelle & ITSM ; •	Agile IT ; •	Solutions applicatives & Transformation Digitale ; •	Attractive IT & Marketing DSI.Nos CLIENTS ont besoin d'accroître leurs performances et promouvoir l’innovation dans un monde compétitif empli de challenges : nous répondons à leurs attentes et apportons innovation, conseil et services générateurs de valeur auprès de leurs directions métiers & DSI.Nos engagements : •	Fournir à nos CLIENTS un service dédié d’excellence, intégrant les meilleurs standards du marché à la fois technologiques et méthodologiques ; •	Fournir à nos CONSULTANTS, véritable ADN de la société, un environnement propice à l’épanouissement personnel ET professionnel. « Choisissez un travail que vous aimez et vous n'aurez pas à travailler un seul jour de votre vie », Confucius-------------Faisons davantage connaissance, rendez-nous visite : www.clostera.com------------- ",https://www.clostera.com,,,,,,https://www.free-work.com/fr/companies/clostera,https://www.free-work.com/fr/companies/clostera
Ahead Digital,2004,"
 Non renseigné
","
 20 - 99
","
 Paris, France
","
 Agence WEB / Communication
"," Ahead Digital est une agence digitale implantée à Paris & Bruxelles. Notre modèle unique nous permet de collaborer avec les meilleurs experts du digital, quelle que soit l'expertise : UX/UI, développement, QA & testing... le tout en mode full agile.Ahead Digital vous offre l’opportunité de participer à la croissance d’une agence de stratégie digitale en pleine expansion. Vous pourrez développer vos compétences en collaborant avec des experts de la communication et du web, dans un environnement dynamique, agile et convivial. Nous ne travaillons pas pour nos clients, mais avec eux, sur des projets innovants et passionnants. Rejoignez-nous! ",https://aheaddigital.com,,,,,,https://www.free-work.com/fr/companies/ahead-digital,https://www.free-work.com/fr/companies/ahead-digital
Nicholson SAS,2003,"
 Non renseigné
","
 < 20
","
 Londres, Angleterre, Royaume-Uni
","
 Cabinet de recrutement / placement
"," We’re a lively and fun bunch of creative, commercial and passionate people, who expect more from themselves and push out the boundaries.As specialists in the technology space, we understand what you do and what you need. Our in-depth market knowledge allows us to provide tailor-made solutions for the best quality outcome, providing an unrivalled ability to understand people requirements specific to different businesses.Working across Europe, Middle East and North America, with seven languages spoken across the team, we really can help you reach the next step ",https://www.nicholsonsas.com/,,,,,,https://www.free-work.com/fr/companies/nicholson-sas,https://www.free-work.com/fr/companies/nicholson-sas
Karismatik,2008,"
 Non renseigné
","
 20 - 99
","
 Paris, France
","
 ESN
"," Innovation, spécialisation, esprit collaboratif… Tels sont les fondamentaux de Karismatik, qui accompagne ses clients dans la constitution d’équipes IT et le développement de solutions digitales OpenSource.Alexandre Cartalade et Mohamed Jemai ont fondé Karismatik en 2008, à Paris et Tunis, pour répondre aux difficultés de recrutement de développeurs expérimentés.D’abord conçu comme une plateforme de production et de développement technique à distance, Karismatik a évolué pour proposer également à ses clients l’internalisation de consultants au sein de leurs équipes IT.Karismatik a également cofondé avec Loic Jouan le studio de retouche photo Rawsource/DPI, qui compte aujourd’hui une vingtaine de collaborateurs.Avec la start up Cmarue, Karismatik se positionne aussi comme un associé technique stratégique qui s’engage humainement et financièrement dans l’aventure entrepreneuriale de cette jeune société.Toujours à la pointe de l’innovation technologique et prêt à relever de nouveaux défis, Karismatik accompagne aujourd’hui plus de 50 clients sur les technologies 0 offre d’emploi en ligne 0 offre de mission en ligne",https://www.agencekarismatik.com/,,,,,,https://www.free-work.com/fr/companies/karismatik-1,https://www.free-work.com/fr/companies/karismatik-1
ADSearch,2011,"
 Non renseigné
","
 100 - 249
","
 Lyon, Auvergne-Rhône-Alpes
","
 Cabinet de recrutement / placement
"," Créée en 2011, Adsearch est aujourd’hui une marque qui compte sur le marché du conseil en recrutement avec 150 experts et 10 bureaux en France.Adsearch IT Contracting consiste à mettre au service de nos clients des freelances pour la réalisation d'un projet sur une durée déterminée.Nos 4 domaines d’intervention :- Etudes & Développement (JavaScript ; J2EE ; C/C++ ; PHP ; .NET)- Informatique de gestion (ERP ; DATA ; MOA ; CRM)- Infrastructure & Cloud (Support ; Exploitation ; Administration ; Système)- Réseau & Sécurité (TOIP/VOIP ; Télécom ; RGPD ; Cybersécurité)Ce qui fait notre force :- La sélection des meilleurs intervenants Freelance.- Une sécurisation contractuelle tout au long de la mission.- La souplesse de l’utilisation de la bonne ressource au bon moment. -Nos consultants de haut niveau capable de comprendre vos enjeux.Pour les freelances: Nous prenons en charge la relation commerciale avec le client final (contrats, recouvrement, …) pour que vous n’ayez qu’à vous concentrer sur votre mission du moment et le délai de règlement est rapide et mensuel ! ",https://adsearch.fr/subsidiary/itcontracting/,,,,,,https://www.free-work.com/fr/companies/adsearch,https://www.free-work.com/fr/companies/adsearch
Kaisens Data,Non renseigné,"
 Non renseigné
","
 20 - 99
","
 Courbevoie, Île-de-France
","
 Cabinet de conseil
"," Kaisens Data est une société d’édition de logiciels et de service, orientée compréhension et résolution de problèmes avec des compétences en Machine Learning, Text Mining, Big Data, et la gestion d’équipe-projet. Notre société accompagne ses clients pour améliorer l’efficacité opérationnelle des actifs industriels ou la gestion de la relation client. Nous éditons depuis trois ans des solutions au service des objectifs métiers stratégiques. ",https://www.kaisensdata.fr/,,,,,,https://www.free-work.com/fr/companies/kaisens-data,https://www.free-work.com/fr/companies/kaisens-data
Dowo,2021,"
 Non renseigné
","
 < 20
","
 Paris, France
","
 ESN
"," Dans un monde où les technologies évoluent sans cesse, Dowo, cabinet de conseil spécialisé dans la tech est reconnu pour recruter les meilleurs talents d’aujourd’hui. De la start-up en scale-up aux grands groupes, Dowo vous accompagne en se focalisant sur le sens premier des transformations digitales afin de rester concentré sur l’essentiel : Le sens de votre métier d'aujourd'hui et de demain.Notre cabinet compte une dizaine de collaborateurs venant de tout type d’horizon et tous experts dans leur domaine : Tech, Design, Marketing, Product, Sales & RH.Depuis sa création, Dowo se développe à chaque instant, afin d’asseoir sa place de leader sur notre marché dans les 3 ans à venir. Notre nouvelle approche du recrutement et du conseil nous permet de placer l’engagement, la transparence et l’innovation au cœur de notre démarche afin développer un précieux savoir faire : l’équilibre parfait entre les talents et les opportunités.Notre ambition est de continuer à croître en conservant cet ADN de start-up afin d’offrir au plus grand nombre de personnes l’ambition de nous rejoindre et de grandir ensemble sur : l’ouverture de nouveaux bureaux, de nouveaux départements, développement de nouvelles verticales… et d’autre nombreux projets à venir ! 0 offre d’emploi en ligne 0 offre de mission en ligne",https://dowo.fr,,,,,,https://www.free-work.com/fr/companies/dowo,https://www.free-work.com/fr/companies/dowo
CELLENZA,Non renseigné,"
 Non renseigné
","
 20 - 99
","
 Paris, France
","
 ESN
"," Cellenza est cabinet de conseil dans IT spécialisée dans les Big Data, le Web, le Cloud, les architectures réactives et les technologies mobiles. Nous fournissons des logiciels de haute qualité depuis 2012. 0 offre d’emploi en ligne 0 offre de mission en ligne",https://www.cellenza.com,,,,,,https://www.free-work.com/fr/companies/cellenza,https://www.free-work.com/fr/companies/cellenza
WORLDATA TEAM,Non renseigné,"
 Non renseigné
","
 < 20
","
 Paris, France
","
 ESN
"," WORLDATA TEAM est une société de conseil et d’ingénierie en informatique spécialisée dans les prestations intellectuelles. Depuis sa création, WORLDATA TEAM se spécialise dans les domaines de la banque, la finance, l'assurance, e-gov / Public, télécoms, l’e-commerce, le transport, l’énergie… 0 offre d’emploi en ligne 0 offre de mission en ligne",https://worldata-team.com/,,,,,,https://www.free-work.com/fr/companies/worldata-team-1,https://www.free-work.com/fr/companies/worldata-team-1
CRYSTAL PLACEMENT,Non renseigné,"
 7M€
","
 20 - 99
","
 Paris, France
","
 Cabinet de recrutement / placement
"," CRYSTAL PLACEMENT est le 1er cabinet ""Premium"" de placement de consultants sur SAP.Le cabinet a été fondé dans un but précis; vous offrir une prestation de recherche de projets SAP d'une qualité optimale.Notre responsabilité est à la fois simple et importante : mettre en adéquation les meilleurs consultants SAP en Freelance, avec les projets qui leur conviennent dans de grandes entreprises. Le Crystal n'a pas été choisi au hasard: nos valeurs sont précieuses et reposent sur la confiance et la qualité de toute relation, autant pour vous consultants et partenaires que pour nos clients.L'historique de Crystal Placement compte aujourd’hui plus de 600 consultants SAP placés à travers la France et dans le monde dans plusieurs entreprises du CAC40 et plus largement du SPF120. Nous travaillons également avec les plus importants intégrateurs du marché.Notre champ de recherche couvre la zone nationale et internationale afin de suivre les exigences de nos clients. Les délais des cycles de placement durent en moyenne entre 24h et 72h.Pour nous envoyer votre CV : www.crystal-placement.com "" Espace Candidat ""Nous vous préviendrons dès qu'une mission correspond à vos critères.Suivez-nous sur Linkedin afin de ne rater aucune news du monde SAP !https://www.linkedin.com/company/crystal-placementAu plaisir de collaborer ensemble pour votre prochaine mission.- - - - - - - - - - - - - - - - ENGLISH VERSION :Crystal Placement is a premium SAP headhunting agency. Our mission is to provide you with the best performing SAP projects, tailored to your skills. We cover international needs, with a 24h-72h timing. Send us your resume today and we will let you know as soon as we have something fitted to your criterias on www.crystal-placement.comFollow-us on Linkedin to know more ! https://www.linkedin.com/company/crystal-placement ",,SAP,https://www.linkedin.com/authwall?trk=gf&trkInfo=AQF8anb_eJNazQAAAYPsy0UAiE-S_z4iLFCAUdzZbLS5Et1PsbCQsetydJqXpdOKvFB5JGtlfan_mEMuOShi-TO_q8EJwttfYCZyd6P3cxCIPudGyRycKqG3Uq9rtf51p3-fQ6c=&original_referer=https://www.free-work.com/&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fcompany%2Fcrystal-placement,,,,https://www.free-work.com/fr/companies/crystal-placement,https://www.free-work.com/fr/companies/crystal-placement
Masdar consulting,2017,"
 Non renseigné
","
 < 20
","
 Paris, France
","
 Cabinet de conseil
"," Nous sommes une société spécialisé Ecommerce qui accompagne ses clients (Chanel, Celio, La Poste, Conforama, ..) dans leurs développements.Nous avons plusieurs profils java, front end, fullstack, chef de projet et architecte disponible pour apporter leurs expertise. 0 offre d’emploi en ligne 0 offre de mission en ligne",https://www.masdarconsulting.fr/,,,,,,https://www.free-work.com/fr/companies/masdar-consulting-1,https://www.free-work.com/fr/companies/masdar-consulting-1
Taleo Corporation,Non renseigné,"
 Non renseigné
","
 100 - 249
","
 Belgique
","
 ESN
"," Taleo is an independent business and delivery consulting group.With offices in 8 countries, Taleo provides customers with tailored and innovative solutions. From a strategic approach to the operational implementation of projects and systems, we constantly seek to create value. What makes us special is the combination of a unique blend of industry expertise, best-in-class transformation skills and a unique working culture. Are you looking for a unique & inspiring career? Every day is different with Taleo… our customers will make sure of that!What really makes a difference is our great working environments, high standards of training, industry-leading salaries and fantastic career progression.We are always on the lookout for talented people to enrich our culture and growing family. Come join us! ",https://www.taleo-consulting.com,,,,,,https://www.free-work.com/fr/companies/taleo-corporation,https://www.free-work.com/fr/companies/taleo-corporation
